PeakID (cmd=annotatePeaks.pl macs-myeast_summits.bed sacCer3)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
macs-myeast_peak_2607	chrXIV	230692	230692	+	79.5639	NA	TTS (YNL222W)	TTS (YNL222W)	1598	YNL222W	855499		NM_001183060		SSU72	-	RNA polymerase II subunit A C-terminal domain phosphatase	protein-coding
macs-myeast_peak_306	chrIII	137656	137656	+	79.5469	NA	promoter-TSS (YCR011C)	promoter-TSS (YCR011C)	-90	YCR012W	850370		NM_001178725		PGK1	-	phosphoglycerate kinase	protein-coding
macs-myeast_peak_3015	chrXV	842366	842366	+	79.2822	NA	promoter-TSS (YOR277C)	promoter-TSS (YOR277C)	-451	YOR278W	854452		NM_001183697		HEM4	SLU2	uroporphyrinogen-III synthase HEM4	protein-coding
macs-myeast_peak_2110	chrXII	498880	498880	+	79.2352	NA	promoter-TSS (YLR166C)	promoter-TSS (YLR166C)	-67	YLR167W	850864		NM_001182054		RPS31	RPS37|UBI3	ubiquitin-ribosomal 40S subunit protein S31 fusion protein	protein-coding
macs-myeast_peak_2230	chrXII	898125	898125	+	79.0404	NA	promoter-TSS (YLR387C)	promoter-TSS (YLR387C)	-453	YLR387C	851103		NM_001182276		REH1	-	Reh1p	protein-coding
macs-myeast_peak_3309	chrXVI	794949	794949	+	79.0071	NA	promoter-TSS (YPR131C)	promoter-TSS (YPR131C)	-16	YPR132W	856250		NM_001184229		RPS23B	-	ribosomal 40S subunit protein S23B	protein-coding
macs-myeast_peak_2196	chrXII	781402	781402	+	78.8612	NA	promoter-TSS (YLR325C)	promoter-TSS (YLR325C)	-23	YLR325C	851035		NM_001182214		RPL38	-	ribosomal 60S subunit protein L38	protein-coding
macs-myeast_peak_855	chrV	225258	225258	+	78.8461	NA	promoter-TSS (YER036C)	promoter-TSS (YER036C)	-59	YER036C	856758		NM_001178927		ARB1	-	ATP-binding cassette family ATPase ARB1	protein-coding
macs-myeast_peak_2469	chrXIII	674859	674859	+	78.7254	NA	promoter-TSS (YMR205C)	promoter-TSS (YMR205C)	-93	YMR205C	855245		NM_001182712		PFK2	-	6-phosphofructokinase subunit beta	protein-coding
macs-myeast_peak_1106	chrVII	277541	277541	+	78.6818	NA	promoter-TSS (YGL124C)	promoter-TSS (YGL124C)	-76	YGL123W	852754		NM_001180988		RPS2	RPS4|SUP138|SUP38|SUP44	ribosomal 40S subunit protein S2	protein-coding
macs-myeast_peak_1018	chrVI	221453	221453	+	78.6662	NA	promoter-TSS (YFR031C-A)	promoter-TSS (YFR031C-A)	-35	YFR031C-A	850590		NM_001180030		RPL2A	RPL5B	ribosomal 60S subunit protein L2A	protein-coding
macs-myeast_peak_443	chrIV	341239	341239	+	78.648	NA	promoter-TSS (YDL061C)	promoter-TSS (YDL061C)	-380	YDL060W	851499		NM_001180119		TSR1	-	Tsr1p	protein-coding
macs-myeast_peak_3068	chrXV	1004510	1004510	+	78.4832	NA	promoter-TSS (YOR355W)	promoter-TSS (YOR355W)	-627	YOR355W	854537		NM_001183775		GDS1	-	Gds1p	protein-coding
macs-myeast_peak_2569	chrXIV	89043	89043	+	78.4433	NA	TTS (YNL289W)	TTS (YNL289W)	1146	YNL289W	855427		NM_001183127		PCL1	HCS26	Pcl1p	protein-coding
macs-myeast_peak_2836	chrXV	233746	233746	+	78.4129	NA	promoter-TSS (YOL052C)	promoter-TSS (YOL052C)	-110	YOL052C	854105		NM_001183306		SPE2	-	adenosylmethionine decarboxylase SPE2	protein-coding
macs-myeast_peak_1802	chrXI	38638	38638	+	78.4096	NA	promoter-TSS (YKL211C)	promoter-TSS (YKL211C)	-485	YKL211C	853669		NM_001179776		TRP3	-	bifunctional anthranilate synthase/indole-3-glycerol-phosphate synthase	protein-coding
macs-myeast_peak_1872	chrXI	259190	259190	+	78.3122	NA	promoter-TSS (YKL097C)	promoter-TSS (YKL097C)	32	YKL096C-B	1500486		NM_001184604		YKL096C-B	-	uncharacterized protein	protein-coding
macs-myeast_peak_409	chrIV	221904	221904	+	78.1429	NA	promoter-TSS (YDL133C-A)	promoter-TSS (YDL133C-A)	-103	YDL133C-A	851422		NM_001180194		RPL41B	RPL47B|YDL134C-A	ribosomal 60S subunit protein L41B	protein-coding
macs-myeast_peak_2546	chrXIV	23996	23996	+	78.0527	NA	promoter-TSS (YNL328C)	promoter-TSS (YNL328C)	-52	YNL327W	855389		NM_001183165		EGT2	-	Egt2p	protein-coding
macs-myeast_peak_712	chrIV	1243129	1243129	+	77.9715	NA	promoter-TSS (YDR385W)	promoter-TSS (YDR385W)	-101	YDR385W	851993		NM_001180693		EFT2	-	elongation factor 2	protein-coding
macs-myeast_peak_2423	chrXIII	511242	511242	+	77.4268	NA	promoter-TSS (YMR121C)	promoter-TSS (YMR121C)	-73	YMR122W-A	855152		NM_001184445		NCW1	-	Ncw1p	protein-coding
macs-myeast_peak_496	chrIV	507820	507820	+	77.3995	NA	promoter-TSS (YDR033W)	promoter-TSS (YDR033W)	-327	YDR033W	851597		NM_001180341		MRH1	-	Mrh1p	protein-coding
macs-myeast_peak_151	chrII	392899	392899	+	77.3525	NA	promoter-TSS (YBR077C)	promoter-TSS (YBR077C)	-224	YBR078W	852370		NM_001178426		ECM33	-	Ecm33p	protein-coding
macs-myeast_peak_1122	chrVII	310927	310927	+	77.2639	NA	promoter-TSS (YGL104C)	promoter-TSS (YGL104C)	-40	YGL103W	852775		NM_001180968		RPL28	CYH2	ribosomal 60S subunit protein L28	protein-coding
macs-myeast_peak_2799	chrXV	94437	94437	+	77.2534	NA	promoter-TSS (YOL120C)	promoter-TSS (YOL120C)	-35	YOL120C	854029		NM_001183374		RPL18A	RP28A	ribosomal 60S subunit protein L18A	protein-coding
macs-myeast_peak_2700	chrXIV	499598	499598	+	77.2284	NA	promoter-TSS (YNL067W)	promoter-TSS (YNL067W)	-83	YNL067W	855658		NM_001182905		RPL9B	-	ribosomal 60S subunit protein L9B	protein-coding
macs-myeast_peak_976	chrVI	75105	75105	+	77.1117	NA	promoter-TSS (YFL033C)	promoter-TSS (YFL033C)	-74	YFL031W	850513		NM_001179935		HAC1	ERN4|IRE15	transcription factor HAC1	protein-coding
macs-myeast_peak_59	chrII	88002	88002	+	76.9601	NA	promoter-TSS (YBL074C)	promoter-TSS (YBL074C)	-213	YBL074C	852205		NM_001178314		AAR2	-	U5 snRNP complex subunit AAR2	protein-coding
macs-myeast_peak_2050	chrXII	253760	253760	+	76.9474	NA	promoter-TSS (YLR055C)	promoter-TSS (YLR055C)	-101	YLR056W	850745		NM_001181943		ERG3	PSO6|SYR1	C-5 sterol desaturase	protein-coding
macs-myeast_peak_3205	chrXVI	432516	432516	+	76.8956	NA	promoter-TSS (YPL061W)	promoter-TSS (YPL061W)	-72	YPL061W	856044		NM_001183875		ALD6	ALD1	aldehyde dehydrogenase (NADP(+)) ALD6	protein-coding
macs-myeast_peak_803	chrV	68929	68929	+	76.8781	NA	promoter-TSS (YEL046C)	promoter-TSS (YEL046C)	-137	YEL046C	856665		NM_001178861		GLY1	-	threonine aldolase GLY1	protein-coding
macs-myeast_peak_2046	chrXII	242182	242182	+	76.7864	NA	promoter-TSS (YLR047C)	promoter-TSS (YLR047C)	-50	YLR048W	850737		NM_001181935		RPS0B	NAB1B|YST2	ribosomal 40S subunit protein S0B	protein-coding
macs-myeast_peak_2460	chrXIII	652244	652244	+	76.7671	NA	promoter-TSS (YMR193C-A)	promoter-TSS (YMR193C-A)	643	YMR194C-B	1466503		NM_001184524		CMC4	-	Cmc4p	protein-coding
macs-myeast_peak_360	chrIV	44022	44022	+	76.724	NA	promoter-TSS (YDL229W)	promoter-TSS (YDL229W)	-43	YDL229W	851369		NM_001180289		SSB1	YG101	Hsp70 family ATPase SSB1	protein-coding
macs-myeast_peak_2079	chrXII	370185	370185	+	76.3643	NA	promoter-TSS (YLR110C)	promoter-TSS (YLR110C)	-87	YLR110C	850800		NM_001181997		CCW12	-	Ccw12p	protein-coding
macs-myeast_peak_2184	chrXII	728797	728797	+	76.1269	NA	promoter-TSS (YLR299C-A)	promoter-TSS (YLR299C-A)	-158	YLR300W	851007		NM_001182188		EXG1	BGL1|SCW6	glucan 1,3-beta-glucosidase	protein-coding
macs-myeast_peak_1822	chrXI	109239	109239	+	76.0728	NA	promoter-TSS (YKL180W)	promoter-TSS (YKL180W)	-30	YKL180W	853674		NM_001179746		RPL17A	RPL17	ribosomal 60S subunit protein L17A	protein-coding
macs-myeast_peak_2231	chrXII	899156	899156	+	76.0408	NA	TTS (YLR388W)	TTS (YLR388W)	505	YLR388W	851104		NM_001182277		RPS29A	-	ribosomal 40S subunit protein S29A	protein-coding
macs-myeast_peak_321	chrIII	178250	178250	+	76.0224	NA	promoter-TSS (YCR031C)	promoter-TSS (YCR031C)	-30	YCR031C	850397		NM_001178745		RPS14A	CRY1|RPL59	ribosomal 40S subunit protein S14A	protein-coding
macs-myeast_peak_60	chrII	89468	89468	+	75.9216	NA	promoter-TSS (YBL072C)	promoter-TSS (YBL072C)	88	YBL071C-B	1466440		NM_001184584		YBL071C-B	-	uncharacterized protein	protein-coding
macs-myeast_peak_491	chrIV	491480	491480	+	75.873	NA	promoter-TSS (YDR025W)	promoter-TSS (YDR025W)	-35	YDR025W	851589		NM_001180333		RPS11A	-	ribosomal 40S subunit protein S11A	protein-coding
macs-myeast_peak_751	chrIV	1401728	1401728	+	75.812	NA	promoter-TSS (YDR470C)	promoter-TSS (YDR470C)	-42	YDR471W	852082		NM_001180779		RPL27B	-	ribosomal 60S subunit protein L27B	protein-coding
macs-myeast_peak_1931	chrXI	431869	431869	+	75.7925	NA	promoter-TSS (YKL006W)	promoter-TSS (YKL006W)	-37	YKL006W	853864		NM_001179572		RPL14A	-	ribosomal 60S subunit protein L14A	protein-coding
macs-myeast_peak_1304	chrVII	904871	904871	+	75.7281	NA	promoter-TSS (YGR202C)	promoter-TSS (YGR202C)	-123	YGR202C	853116		NM_001181331		PCT1	BSR2|CCT1	choline-phosphate cytidylyltransferase	protein-coding
macs-myeast_peak_769	chrIV	1468528	1468528	+	75.6358	NA	promoter-TSS (YDR508C)	promoter-TSS (YDR508C)	-84	YDR508C	852121		NM_001180816		GNP1	-	glutamine permease GNP1	protein-coding
macs-myeast_peak_2770	chrXIV	723175	723175	+	75.4812	NA	promoter-TSS (YNR053C)	promoter-TSS (YNR053C)	-63	YNR053C	855789		NM_001183230		NOG2	NUG2	putative GTPase NOG2	protein-coding
macs-myeast_peak_1771	chrX	608275	608275	+	75.4762	NA	promoter-TSS (YJR094W-A)	promoter-TSS (YJR094W-A)	-30	YJR094W-A	853557		NM_001181752		RPL43B	-	ribosomal 60S subunit protein L43B	protein-coding
macs-myeast_peak_1386	chrVIII	148718	148718	+	75.3878	NA	promoter-TSS (YHR021C)	promoter-TSS (YHR021C)	-49	YHR021C	856415		NM_001179151		RPS27B	-	ribosomal 40S subunit protein S27B	protein-coding
macs-myeast_peak_1840	chrXI	164457	164457	+	75.3494	NA	promoter-TSS (YKL152C)	promoter-TSS (YKL152C)	-72	YKL152C	853705		NM_001179718		GPM1	-	phosphoglycerate mutase GPM1	protein-coding
macs-myeast_peak_949	chrV	510216	510216	+	75.3164	NA	promoter-TSS (YER165W)	promoter-TSS (YER165W)	-157	YER165W	856912		NM_001179055		PAB1	-	polyadenylate-binding protein	protein-coding
macs-myeast_peak_2063	chrXII	282882	282882	+	75.2894	NA	promoter-TSS (YLR074C)	promoter-TSS (YLR074C)	-45	YLR075W	850764		NM_001181962		RPL10	GRC5|QSR1	ribosomal 60S subunit protein L10	protein-coding
macs-myeast_peak_116	chrII	291944	291944	+	75.235	NA	promoter-TSS (YBR025C)	promoter-TSS (YBR025C)	-79	YBR025C	852313		NM_001178373		OLA1	-	Obg-like ATPase	protein-coding
macs-myeast_peak_2591	chrXIV	167828	167828	+	75.2253	NA	promoter-TSS (YNL255C)	promoter-TSS (YNL255C)	-38	YNL255C	855466		NM_001183093		GIS2	-	mRNA-binding translational activator GIS2	protein-coding
macs-myeast_peak_1556	chrIX	249695	249695	+	75.2009	NA	promoter-TSS (YIL056W)	promoter-TSS (YIL056W)	-296	YIL056W	854755		NM_001179406		VHR1	-	Vhr1p	protein-coding
macs-myeast_peak_1355	chrVIII	36086	36086	+	75.1977	NA	promoter-TSS (YHL033C)	promoter-TSS (YHL033C)	-61	YHL033C	856352		NM_001179113		RPL8A	MAK7	ribosomal 60S subunit protein L8A	protein-coding
macs-myeast_peak_1043	chrVII	56152	56152	+	75.087	NA	promoter-TSS (YGL236C)	promoter-TSS (YGL236C)	-330	YGL234W	852617		NM_001181100		ADE57	-	bifunctional aminoimidazole ribotide synthase/glycinamide ribotide synthase	protein-coding
macs-myeast_peak_1454	chrVIII	381503	381503	+	75.0699	NA	TTS (YHR140W)	TTS (YHR140W)	931	YHR140W	856543		NM_001179270		YHR140W	-	uncharacterized protein	protein-coding
macs-myeast_peak_3197	chrXVI	404878	404878	+	75.0643	NA	promoter-TSS (YPL082C)	promoter-TSS (YPL082C)	-72	YPL081W	856024		NM_001183895		RPS9A	-	ribosomal 40S subunit protein S9A	protein-coding
macs-myeast_peak_2702	chrXIV	507315	507315	+	75.0259	NA	promoter-TSS (YNL064C)	promoter-TSS (YNL064C)	-218	YNL064C	855661		NM_001182902		YDJ1	HSP40|MAB3|MAS5	type I HSP40 co-chaperone YDJ1	protein-coding
macs-myeast_peak_922	chrV	423550	423550	+	74.9897	NA	promoter-TSS (YER131W)	promoter-TSS (YER131W)	-402	YER131W	856868		NM_001179021		RPS26B	-	ribosomal 40S subunit protein S26B	protein-coding
macs-myeast_peak_378	chrIV	116253	116253	+	74.9775	NA	promoter-TSS (YDL192W)	promoter-TSS (YDL192W)	-68	YDL192W	851335		NM_001180252		ARF1	-	Arf family GTPase ARF1	protein-coding
macs-myeast_peak_2798	chrXV	92884	92884	+	74.8623	NA	promoter-TSS (YOL121C)	promoter-TSS (YOL121C)	-34	YOL121C	854028		NM_001183375		RPS19A	-	ribosomal 40S subunit protein S19A	protein-coding
macs-myeast_peak_1176	chrVII	482956	482956	+	74.8058	NA	promoter-TSS (YGL008C)	promoter-TSS (YGL008C)	71	YGL007C-A	1466455		NM_001184592		YGL007C-A	-	uncharacterized protein	protein-coding
macs-myeast_peak_2489	chrXIII	754229	754229	+	74.8033	NA	promoter-TSS (YMR242C)	promoter-TSS (YMR242C)	-9	YMR242C	855283		NM_001182749		RPL20A	RPL18A2	ribosomal 60S subunit protein L20A	protein-coding
macs-myeast_peak_392	chrIV	155954	155954	+	74.7933	NA	promoter-TSS (YDL171C)	promoter-TSS (YDL171C)	-314	YDL171C	851383		NM_001180231		GLT1	-	glutamate synthase (NADH)	protein-coding
macs-myeast_peak_2995	chrXV	780071	780071	+	74.6726	NA	promoter-TSS (YOR234C)	promoter-TSS (YOR234C)	201	YOR235W	854410		NM_001348879		IRC13	-	Irc13p	protein-coding
macs-myeast_peak_608	chrIV	914794	914794	+	74.6554	NA	promoter-TSS (YDR224C)	promoter-TSS (YDR224C)	-82	YDR224C	851810		NM_001180532		HTB1	SPT12	histone H2B	protein-coding
macs-myeast_peak_2268	chrXII	1028825	1028825	+	74.5817	NA	promoter-TSS (YLR447C)	promoter-TSS (YLR447C)	-29	YLR448W	851169		NM_001182336		RPL6B	-	ribosomal 60S subunit protein L6B	protein-coding
macs-myeast_peak_912	chrV	396725	396725	+	74.5379	NA	promoter-TSS (YER116C)	promoter-TSS (YER116C)	-44	YER117W	856853		NM_001179007		RPL23B	-	ribosomal 60S subunit protein L23B	protein-coding
macs-myeast_peak_2994	chrXV	779439	779439	+	74.4403	NA	promoter-TSS (YOR234C)	promoter-TSS (YOR234C)	-34	YOR234C	854409		NM_001183653		RPL33B	RPL37B	ribosomal 60S subunit protein L33B	protein-coding
macs-myeast_peak_1290	chrVII	859518	859518	+	74.3826	NA	promoter-TSS (YGR182C)	promoter-TSS (YGR182C)	-42	YGR183C	853095		NM_001181312		QCR9	UCR9	ubiquinol--cytochrome-c reductase subunit 9	protein-coding
macs-myeast_peak_1643	chrX	157291	157291	+	74.3456	NA	promoter-TSS (YJL136C)	promoter-TSS (YJL136C)	-18	YJL136C	853305		NM_001181569		RPS21B	-	ribosomal 40S subunit protein S21B	protein-coding
macs-myeast_peak_3056	chrXV	967795	967795	+	74.2572	NA	promoter-TSS (YOR342C)	promoter-TSS (YOR342C)	-170	YOR342C	854520		NM_001183762		YOR342C	-	uncharacterized protein	protein-coding
macs-myeast_peak_809	chrV	85567	85567	+	74.0764	NA	promoter-TSS (YEL035C)	promoter-TSS (YEL035C)	-22	YEL035C	856676		NM_001178850		UTR5	-	Utr5p	protein-coding
macs-myeast_peak_2890	chrXV	408177	408177	+	73.8879	NA	promoter-TSS (YOR042W)	promoter-TSS (YOR042W)	-248	YOR042W	854206		NM_001183461		CUE5	-	ubiquitin-binding protein CUE5	protein-coding
macs-myeast_peak_2044	chrXII	234163	234163	+	73.8614	NA	promoter-TSS (YLR044C)	promoter-TSS (YLR044C)	-82	YLR044C	850733		NM_001181931		PDC1	-	indolepyruvate decarboxylase 1	protein-coding
macs-myeast_peak_1557	chrIX	255049	255049	+	73.845	NA	promoter-TSS (YIL053W)	promoter-TSS (YIL053W)	-66	YIL053W	854758		NM_001179403		GPP1	RHR2	glycerol-1-phosphatase RHR2	protein-coding
macs-myeast_peak_2793	chrXV	80324	80324	+	73.7545	NA	promoter-TSS (YOL128C)	promoter-TSS (YOL128C)	-24	YOL127W	853993		NM_001183381		RPL25	-	ribosomal 60S subunit protein L25	protein-coding
macs-myeast_peak_738	chrIV	1355589	1355589	+	73.7452	NA	promoter-TSS (YDR447C)	promoter-TSS (YDR447C)	-36	YDR447C	852058		NM_001180755		RPS17B	RP51B|RPL51B	ribosomal 40S subunit protein S17B	protein-coding
macs-myeast_peak_815	chrV	101830	101830	+	73.7271	NA	promoter-TSS (YEL026W)	promoter-TSS (YEL026W)	-113	YEL026W	856687		NM_001178841		SNU13	-	RNA binding protein SNU13	protein-coding
macs-myeast_peak_1709	chrX	381262	381262	+	73.6505	NA	promoter-TSS (YJL035C)	promoter-TSS (YJL035C)	-65	YJL034W	853418		NM_001181468		KAR2	GRP78	Hsp70 family ATPase KAR2	protein-coding
macs-myeast_peak_499	chrIV	521728	521728	+	73.6447	NA	promoter-TSS (YDR035W)	promoter-TSS (YDR035W)	-88	YDR035W	851605		NM_001180343		ARO3	-	3-deoxy-7-phosphoheptulonate synthase ARO3	protein-coding
macs-myeast_peak_1035	chrVII	23856	23856	+	73.5806	NA	promoter-TSS (YGL253W)	promoter-TSS (YGL253W)	-79	YGL253W	852639		NM_001181119		HXK2	HEX1|HKB|SCI2	hexokinase 2	protein-coding
macs-myeast_peak_609	chrIV	915418	915418	+	73.5535	NA	promoter-TSS (YDR224C)	promoter-TSS (YDR224C)	-112	YDR225W	851811		NM_001180533		HTA1	H2A1|SPT11	histone H2A	protein-coding
macs-myeast_peak_2633	chrXIV	302640	302640	+	73.4147	NA	promoter-TSS (YNL178W)	promoter-TSS (YNL178W)	-40	YNL178W	855543		NM_001183016		RPS3	SUF14	ribosomal 40S subunit protein S3	protein-coding
macs-myeast_peak_1854	chrXI	208136	208136	+	73.3912	NA	promoter-TSS (YKL125W)	promoter-TSS (YKL125W)	-111	YKL125W	853734		NM_001179691		RRN3	-	rDNA-binding RNA polymerase I transcriptional factor	protein-coding
macs-myeast_peak_2699	chrXIV	495012	495012	+	73.3673	NA	promoter-TSS (YNL069C)	promoter-TSS (YNL069C)	-11	YNL069C	855655		NM_001182907		RPL16B	RP23	ribosomal 60S subunit protein L16B	protein-coding
macs-myeast_peak_379	chrIV	117639	117639	+	73.29	NA	promoter-TSS (YDL191W)	promoter-TSS (YDL191W)	-25	YDL191W	851336		NM_001180196		RPL35A	SOS1	ribosomal 60S subunit protein L35A	protein-coding
macs-myeast_peak_1367	chrVIII	81744	81744	+	73.0328	NA	promoter-TSS (YHL011C)	promoter-TSS (YHL011C)	-128	YHL011C	856375		NM_001179091		PRS3	-	ribose phosphate diphosphokinase subunit PRS3	protein-coding
macs-myeast_peak_217	chrII	614055	614055	+	72.9824	NA	promoter-TSS (YBR196C)	promoter-TSS (YBR196C)	118	YBR196C-A	1466447		NM_001184541		YBR196C-A	-	uncharacterized protein	protein-coding
macs-myeast_peak_1373	chrVIII	104264	104264	+	72.9749	NA	promoter-TSS (YHL001W)	promoter-TSS (YHL001W)	-13	YHL001W	856388		NM_001179081		RPL14B	-	ribosomal 60S subunit protein L14B	protein-coding
macs-myeast_peak_2035	chrXII	198749	198749	+	72.9411	NA	promoter-TSS (YLR027C)	promoter-TSS (YLR027C)	-664	YLR027C	850714		NM_001181914		AAT2	ASP5	aspartate transaminase AAT2	protein-coding
macs-myeast_peak_3101	chrXVI	76280	76280	+	72.883	NA	promoter-TSS (YPL249C-A)	promoter-TSS (YPL249C-A)	-41	YPL249C-A	855826		NM_001184312		RPL36B	-	ribosomal 60S subunit protein L36B	protein-coding
macs-myeast_peak_806	chrV	78010	78010	+	72.7771	NA	promoter-TSS (YEL040W)	promoter-TSS (YEL040W)	-43	YEL040W	856671		NM_001178855		UTR2	CRH2	chitin transglycosylase UTR2	protein-coding
macs-myeast_peak_2905	chrXV	444627	444627	+	72.7431	NA	promoter-TSS (YOR063W)	promoter-TSS (YOR063W)	-59	YOR063W	854229		NM_001183482		RPL3	MAK8|TCM1|YOR29-14	ribosomal 60S subunit protein L3	protein-coding
macs-myeast_peak_1019	chrVI	223799	223799	+	72.6817	NA	promoter-TSS (YFR032C)	promoter-TSS (YFR032C)	174	YFR032C-B	1466402		NM_001184591		MIN10	-	Min10p	protein-coding
macs-myeast_peak_2153	chrXII	636715	636715	+	72.6609	NA	promoter-TSS (YLR249W)	promoter-TSS (YLR249W)	-65	YLR249W	850951		NM_001182136		YEF3	TEF3	translation elongation factor EF-3	protein-coding
macs-myeast_peak_2205	chrXII	805838	805838	+	72.4748	NA	promoter-TSS (YLR337C)	promoter-TSS (YLR337C)	-49	YLR340W	851052		NM_001182229		RPP0	RPL10E	ribosomal protein P0	protein-coding
macs-myeast_peak_370	chrIV	87487	87487	+	72.4325	NA	promoter-TSS (YDL209C)	promoter-TSS (YDL209C)	-25	YDL208W	851319		NM_001180268		NHP2	-	snoRNA-binding protein NHP2	protein-coding
macs-myeast_peak_3161	chrXVI	281560	281560	+	72.43	NA	promoter-TSS (YPL143W)	promoter-TSS (YPL143W)	-562	YPL143W	855960		NM_001183957		RPL33A	GCD17|RPL37A	ribosomal 60S subunit protein L33A	protein-coding
macs-myeast_peak_2280	chrXIII	25881	25881	+	72.4185	NA	promoter-TSS (YML123C)	promoter-TSS (YML123C)	-81	YML123C	854916		NM_001182486		PHO84	-	phosphate transporter PHO84	protein-coding
macs-myeast_peak_1380	chrVIII	126482	126482	+	72.3833	NA	promoter-TSS (YHR009C)	promoter-TSS (YHR009C)	-39	YHR010W	856401		NM_001179140		RPL27A	RPL27	ribosomal 60S subunit protein L27A	protein-coding
macs-myeast_peak_551	chrIV	704160	704160	+	72.365	NA	promoter-TSS (YDR127W)	promoter-TSS (YDR127W)	-324	YDR127W	851705		NM_001180435		ARO1	-	pentafunctional protein ARO1p	protein-coding
macs-myeast_peak_2201	chrXII	795220	795220	+	72.242	NA	TTS (YLR333C)	TTS (YLR333C)	679	YLR333C	851045		NM_001182222		RPS25B	-	ribosomal 40S subunit protein S25B	protein-coding
macs-myeast_peak_2432	chrXIII	551220	551220	+	71.9862	NA	promoter-TSS (YMR142C)	promoter-TSS (YMR142C)	-13	YMR142C	855173		NM_001182644		RPL13B	-	ribosomal 60S subunit protein L13B	protein-coding
macs-myeast_peak_2559	chrXIV	62973	62973	+	71.9723	NA	promoter-TSS (YNL302C)	promoter-TSS (YNL302C)	-30	YNL302C	855414		NM_001183140		RPS19B	RP55B	ribosomal 40S subunit protein S19B	protein-coding
macs-myeast_peak_3067	chrXV	1003951	1003951	+	71.9091	NA	promoter-TSS (YOR354C)	promoter-TSS (YOR354C)	-726	YOR354C	854536		NM_001183774		MSC6	-	Msc6p	protein-coding
macs-myeast_peak_858	chrV	237159	237159	+	71.8963	NA	promoter-TSS (YER043C)	promoter-TSS (YER043C)	-40	YER043C	856766		NM_001178934		SAH1	-	adenosylhomocysteinase	protein-coding
macs-myeast_peak_840	chrV	167583	167583	+	71.8243	NA	promoter-TSS (YER007C-A)	promoter-TSS (YER007C-A)	-698	YER007C-A	856725		NM_001180857		TMA20	-	translation machinery-associated protein 20	protein-coding
macs-myeast_peak_3316	chrXVI	821718	821718	+	71.6648	NA	promoter-TSS (YPR144C)	promoter-TSS (YPR144C)	-295	YPR144C	856267		NM_001184241		NOC4	UTP19	ribosome biosynthesis protein NOC4	protein-coding
macs-myeast_peak_2841	chrXV	253622	253622	+	71.6184	NA	promoter-TSS (YOL041C)	promoter-TSS (YOL041C)	-45	YOL040C	854117		NM_001183294		RPS15	RPS21	ribosomal 40S subunit protein S15	protein-coding
macs-myeast_peak_193	chrII	532237	532237	+	71.4968	NA	promoter-TSS (YBR143C)	promoter-TSS (YBR143C)	-55	YBR143C	852440		NM_001178491		SUP45	SAL4|SUP1|SUP47	translation termination factor eRF1	protein-coding
macs-myeast_peak_2453	chrXIII	626195	626195	+	71.2905	NA	TTS (YMR182W-A)	TTS (YMR182W-A)	384	YMR182W-A	1466502		NM_001184615		MIN3	-	Min3p	protein-coding
macs-myeast_peak_1214	chrVII	610447	610447	+	71.2902	NA	promoter-TSS (YGR060W)	promoter-TSS (YGR060W)	-117	YGR060W	852951		NM_001181189		ERG25	-	methylsterol monooxygenase	protein-coding
macs-myeast_peak_1221	chrVII	640774	640774	+	71.2714	NA	promoter-TSS (YGR078C)	promoter-TSS (YGR078C)	54	YGR079W	852970		NM_001181208		YGR079W	-	uncharacterized protein	protein-coding
macs-myeast_peak_1279	chrVII	823998	823998	+	71.2043	NA	promoter-TSS (YGR161C-D)	promoter-TSS (YGR161C-D)	-61	YGR162W	853071		NM_001181291		TIF4631	-	translation initiation factor eIF4G	protein-coding
