PeakID (cmd=annotatePeaks.pl macs-myeast_summits.bed sacCer3)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
macs-myeast_peak_3128	NC_001148.4	164081	164081	+	68.1237	NA	NA	NA	NA	NA								
macs-myeast_peak_2825	NC_001147.6	186765	186765	+	67.9902	NA	NA	NA	NA	NA								
macs-myeast_peak_1898	NC_001143.9	334968	334968	+	67.9369	NA	NA	NA	NA	NA								
macs-myeast_peak_2055	NC_001144.5	263171	263171	+	67.8141	NA	NA	NA	NA	NA								
macs-myeast_peak_581	NC_001136.10	808300	808300	+	67.5692	NA	NA	NA	NA	NA								
macs-myeast_peak_1642	NC_001142.9	154789	154789	+	67.5374	NA	NA	NA	NA	NA								
macs-myeast_peak_3166	NC_001148.4	297470	297470	+	67.4358	NA	NA	NA	NA	NA								
macs-myeast_peak_143	NC_001134.8	375761	375761	+	67.2333	NA	NA	NA	NA	NA								
macs-myeast_peak_2595	NC_001146.8	187578	187578	+	67.0339	NA	NA	NA	NA	NA								
macs-myeast_peak_500	NC_001136.10	525404	525404	+	66.9672	NA	NA	NA	NA	NA								
macs-myeast_peak_1136	NC_001139.9	366019	366019	+	66.8126	NA	NA	NA	NA	NA								
macs-myeast_peak_435	NC_001136.10	322186	322186	+	66.8124	NA	NA	NA	NA	NA								
macs-myeast_peak_322	NC_001135.5	178809	178809	+	66.7873	NA	NA	NA	NA	NA								
macs-myeast_peak_2370	NC_001145.3	321895	321895	+	66.526	NA	NA	NA	NA	NA								
macs-myeast_peak_216	NC_001134.8	606245	606245	+	66.4781	NA	NA	NA	NA	NA								
macs-myeast_peak_2433	NC_001145.3	551886	551886	+	66.4458	NA	NA	NA	NA	NA								
macs-myeast_peak_916	NC_001137.3	409142	409142	+	66.4287	NA	NA	NA	NA	NA								
macs-myeast_peak_3248	NC_001148.4	593160	593160	+	66.3702	NA	NA	NA	NA	NA								
macs-myeast_peak_283	NC_001135.5	58754	58754	+	66.2743	NA	NA	NA	NA	NA								
macs-myeast_peak_3036	NC_001147.6	901221	901221	+	66.0854	NA	NA	NA	NA	NA								
macs-myeast_peak_2534	NC_001145.3	886928	886928	+	65.971	NA	NA	NA	NA	NA								
macs-myeast_peak_2483	NC_001145.3	732403	732403	+	65.8059	NA	NA	NA	NA	NA								
macs-myeast_peak_1211	NC_001139.9	599355	599355	+	65.7785	NA	NA	NA	NA	NA								
macs-myeast_peak_2938	NC_001147.6	575005	575005	+	65.7662	NA	NA	NA	NA	NA								
macs-myeast_peak_918	NC_001137.3	414238	414238	+	65.6838	NA	NA	NA	NA	NA								
macs-myeast_peak_1645	NC_001142.9	160496	160496	+	65.6313	NA	NA	NA	NA	NA								
macs-myeast_peak_1633	NC_001142.9	123029	123029	+	65.5874	NA	NA	NA	NA	NA								
macs-myeast_peak_1072	NC_001139.9	148973	148973	+	65.554	NA	NA	NA	NA	NA								
macs-myeast_peak_2651	NC_001146.8	352354	352354	+	65.518	NA	NA	NA	NA	NA								
macs-myeast_peak_1378	NC_001140.6	121872	121872	+	65.4991	NA	NA	NA	NA	NA								
macs-myeast_peak_281	NC_001135.5	50287	50287	+	65.4306	NA	NA	NA	NA	NA								
macs-myeast_peak_448	NC_001136.10	363899	363899	+	65.3685	NA	NA	NA	NA	NA								
macs-myeast_peak_1137	NC_001139.9	366661	366661	+	65.2576	NA	NA	NA	NA	NA								
macs-myeast_peak_308	NC_001135.5	142567	142567	+	65.2095	NA	NA	NA	NA	NA								
macs-myeast_peak_709	NC_001136.10	1239400	1239400	+	65.086	NA	NA	NA	NA	NA								
macs-myeast_peak_301	NC_001135.5	125004	125004	+	65.0392	NA	NA	NA	NA	NA								
macs-myeast_peak_3230	NC_001148.4	517186	517186	+	64.9075	NA	NA	NA	NA	NA								
macs-myeast_peak_1480	NC_001140.6	470840	470840	+	64.7327	NA	NA	NA	NA	NA								
macs-myeast_peak_2037	NC_001144.5	202664	202664	+	64.5145	NA	NA	NA	NA	NA								
macs-myeast_peak_1879	NC_001143.9	282843	282843	+	64.4539	NA	NA	NA	NA	NA								
macs-myeast_peak_106	NC_001134.8	255760	255760	+	64.2496	NA	NA	NA	NA	NA								
macs-myeast_peak_2114	NC_001144.5	506101	506101	+	63.9998	NA	NA	NA	NA	NA								
macs-myeast_peak_641	NC_001136.10	1013679	1013679	+	63.8991	NA	NA	NA	NA	NA								
macs-myeast_peak_431	NC_001136.10	307828	307828	+	63.7921	NA	NA	NA	NA	NA								
macs-myeast_peak_3198	NC_001148.4	406604	406604	+	63.6691	NA	NA	NA	NA	NA								
macs-myeast_peak_436	NC_001136.10	323630	323630	+	63.6442	NA	NA	NA	NA	NA								
macs-myeast_peak_1783	NC_001142.9	647394	647394	+	63.6267	NA	NA	NA	NA	NA								
macs-myeast_peak_243	NC_001134.8	718113	718113	+	63.5288	NA	NA	NA	NA	NA								
macs-myeast_peak_2837	NC_001147.6	234244	234244	+	63.4604	NA	NA	NA	NA	NA								
macs-myeast_peak_3322	NC_001148.4	840119	840119	+	63.3824	NA	NA	NA	NA	NA								
macs-myeast_peak_1455	NC_001140.6	382780	382780	+	63.3721	NA	NA	NA	NA	NA								
macs-myeast_peak_1617	NC_001142.9	75331	75331	+	63.0119	NA	NA	NA	NA	NA								
macs-myeast_peak_28	NC_001133.9	130714	130714	+	62.9963	NA	NA	NA	NA	NA								
macs-myeast_peak_2891	NC_001147.6	410029	410029	+	62.9309	NA	NA	NA	NA	NA								
macs-myeast_peak_383	NC_001136.10	130571	130571	+	62.8875	NA	NA	NA	NA	NA								
macs-myeast_peak_1159	NC_001139.9	438399	438399	+	62.8194	NA	NA	NA	NA	NA								
macs-myeast_peak_119	NC_001134.8	300082	300082	+	62.7901	NA	NA	NA	NA	NA								
macs-myeast_peak_737	NC_001136.10	1345215	1345215	+	62.7901	NA	NA	NA	NA	NA								
macs-myeast_peak_883	NC_001137.3	306305	306305	+	62.7836	NA	NA	NA	NA	NA								
macs-myeast_peak_2701	NC_001146.8	500917	500917	+	62.4013	NA	NA	NA	NA	NA								
macs-myeast_peak_590	NC_001136.10	836364	836364	+	62.3927	NA	NA	NA	NA	NA								
macs-myeast_peak_470	NC_001136.10	427246	427246	+	62.3477	NA	NA	NA	NA	NA								
macs-myeast_peak_869	NC_001137.3	268232	268232	+	61.9757	NA	NA	NA	NA	NA								
macs-myeast_peak_2337	NC_001145.3	220080	220080	+	61.943	NA	NA	NA	NA	NA								
macs-myeast_peak_3181	NC_001148.4	352352	352352	+	61.7736	NA	NA	NA	NA	NA								
macs-myeast_peak_83	NC_001134.8	168387	168387	+	61.7641	NA	NA	NA	NA	NA								
macs-myeast_peak_740	NC_001136.10	1359899	1359899	+	61.7505	NA	NA	NA	NA	NA								
macs-myeast_peak_2832	NC_001147.6	217096	217096	+	61.7368	NA	NA	NA	NA	NA								
macs-myeast_peak_2986	NC_001147.6	759556	759556	+	61.6837	NA	NA	NA	NA	NA								
macs-myeast_peak_1337	NC_001139.9	1021907	1021907	+	61.6399	NA	NA	NA	NA	NA								
macs-myeast_peak_2953	NC_001147.6	619655	619655	+	61.6223	NA	NA	NA	NA	NA								
macs-myeast_peak_48	NC_001134.8	36748	36748	+	61.6096	NA	NA	NA	NA	NA								
macs-myeast_peak_3162	NC_001148.4	282079	282079	+	61.303	NA	NA	NA	NA	NA								
macs-myeast_peak_2733	NC_001146.8	619738	619738	+	61.1674	NA	NA	NA	NA	NA								
macs-myeast_peak_871	NC_001137.3	270197	270197	+	61.0218	NA	NA	NA	NA	NA								
macs-myeast_peak_3270	NC_001148.4	666017	666017	+	61.0217	NA	NA	NA	NA	NA								
macs-myeast_peak_2923	NC_001147.6	515113	515113	+	60.9827	NA	NA	NA	NA	NA								
macs-myeast_peak_2325	NC_001145.3	170358	170358	+	60.9062	NA	NA	NA	NA	NA								
macs-myeast_peak_868	NC_001137.3	265845	265845	+	60.7953	NA	NA	NA	NA	NA								
macs-myeast_peak_2845	NC_001147.6	259312	259312	+	60.7098	NA	NA	NA	NA	NA								
macs-myeast_peak_400	NC_001136.10	190869	190869	+	60.4356	NA	NA	NA	NA	NA								
macs-myeast_peak_2215	NC_001144.5	837464	837464	+	60.0616	NA	NA	NA	NA	NA								
macs-myeast_peak_2182	NC_001144.5	721487	721487	+	60.0079	NA	NA	NA	NA	NA								
macs-myeast_peak_2118	NC_001144.5	515178	515178	+	59.9513	NA	NA	NA	NA	NA								
macs-myeast_peak_2719	NC_001146.8	559170	559170	+	59.8505	NA	NA	NA	NA	NA								
macs-myeast_peak_947	NC_001137.3	504032	504032	+	59.8355	NA	NA	NA	NA	NA								
macs-myeast_peak_2202	NC_001144.5	796372	796372	+	59.6985	NA	NA	NA	NA	NA								
macs-myeast_peak_1124	NC_001139.9	316763	316763	+	59.6748	NA	NA	NA	NA	NA								
macs-myeast_peak_2127	NC_001144.5	546042	546042	+	59.5904	NA	NA	NA	NA	NA								
macs-myeast_peak_202	NC_001134.8	556272	556272	+	59.4873	NA	NA	NA	NA	NA								
macs-myeast_peak_1294	NC_001139.9	878308	878308	+	59.1691	NA	NA	NA	NA	NA								
macs-myeast_peak_2811	NC_001147.6	136267	136267	+	59.1374	NA	NA	NA	NA	NA								
macs-myeast_peak_2434	NC_001145.3	556710	556710	+	59.1336	NA	NA	NA	NA	NA								
macs-myeast_peak_3078	NC_001147.6	1043143	1043143	+	59.0818	NA	NA	NA	NA	NA								
macs-myeast_peak_1956	NC_001143.9	514940	514940	+	59.0689	NA	NA	NA	NA	NA								
macs-myeast_peak_296	NC_001135.5	107829	107829	+	58.953	NA	NA	NA	NA	NA								
macs-myeast_peak_1484	NC_001140.6	488269	488269	+	58.7646	NA	NA	NA	NA	NA								
macs-myeast_peak_788	NC_001137.3	15973	15973	+	58.6854	NA	NA	NA	NA	NA								
macs-myeast_peak_2775	NC_001146.8	759170	759170	+	58.6854	NA	NA	NA	NA	NA								
macs-myeast_peak_2339	NC_001145.3	223869	223869	+	58.5659	NA	NA	NA	NA	NA								
macs-myeast_peak_205	NC_001134.8	564839	564839	+	58.3995	NA	NA	NA	NA	NA								
macs-myeast_peak_983	NC_001138.5	95083	95083	+	58.3777	NA	NA	NA	NA	NA								
macs-myeast_peak_2931	NC_001147.6	552940	552940	+	58.3058	NA	NA	NA	NA	NA								
macs-myeast_peak_1345	NC_001139.9	1058786	1058786	+	58.2286	NA	NA	NA	NA	NA								
macs-myeast_peak_3319	NC_001148.4	829683	829683	+	58.2208	NA	NA	NA	NA	NA								
macs-myeast_peak_2416	NC_001145.3	483880	483880	+	58.1219	NA	NA	NA	NA	NA								
macs-myeast_peak_3261	NC_001148.4	642055	642055	+	58.0193	NA	NA	NA	NA	NA								
macs-myeast_peak_407	NC_001136.10	217580	217580	+	57.819	NA	NA	NA	NA	NA								
macs-myeast_peak_334	NC_001135.5	216650	216650	+	57.7176	NA	NA	NA	NA	NA								
macs-myeast_peak_594	NC_001136.10	848350	848350	+	57.5289	NA	NA	NA	NA	NA								
macs-myeast_peak_984	NC_001138.5	95990	95990	+	57.3594	NA	NA	NA	NA	NA								
macs-myeast_peak_1983	NC_001143.9	615594	615594	+	57.3038	NA	NA	NA	NA	NA								
macs-myeast_peak_181	NC_001134.8	483484	483484	+	57.1815	NA	NA	NA	NA	NA								
macs-myeast_peak_2925	NC_001147.6	522950	522950	+	56.7837	NA	NA	NA	NA	NA								
macs-myeast_peak_1731	NC_001142.9	450908	450908	+	56.7531	NA	NA	NA	NA	NA								
macs-myeast_peak_3100	NC_001148.4	74804	74804	+	56.6239	NA	NA	NA	NA	NA								
macs-myeast_peak_2493	NC_001145.3	763137	763137	+	56.5239	NA	NA	NA	NA	NA								
macs-myeast_peak_3034	NC_001147.6	898404	898404	+	56.4238	NA	NA	NA	NA	NA								
macs-myeast_peak_3113	NC_001148.4	108595	108595	+	56.3927	NA	NA	NA	NA	NA								
macs-myeast_peak_2731	NC_001146.8	602823	602823	+	56.3788	NA	NA	NA	NA	NA								
macs-myeast_peak_1062	NC_001139.9	115914	115914	+	56.3788	NA	NA	NA	NA	NA								
macs-myeast_peak_1404	NC_001140.6	209571	209571	+	56.3788	NA	NA	NA	NA	NA								
macs-myeast_peak_432	NC_001136.10	308384	308384	+	56.3637	NA	NA	NA	NA	NA								
macs-myeast_peak_12	NC_001133.9	67891	67891	+	56.2511	NA	NA	NA	NA	NA								
macs-myeast_peak_584	NC_001136.10	812164	812164	+	56.0408	NA	NA	NA	NA	NA								
macs-myeast_peak_2459	NC_001145.3	651144	651144	+	56.002	NA	NA	NA	NA	NA								
macs-myeast_peak_152	NC_001134.8	398290	398290	+	55.834	NA	NA	NA	NA	NA								
macs-myeast_peak_2234	NC_001144.5	903673	903673	+	55.7492	NA	NA	NA	NA	NA								
macs-myeast_peak_3200	NC_001148.4	412295	412295	+	55.3929	NA	NA	NA	NA	NA								
macs-myeast_peak_2560	NC_001146.8	64609	64609	+	55.3036	NA	NA	NA	NA	NA								
macs-myeast_peak_2947	NC_001147.6	606199	606199	+	55.2798	NA	NA	NA	NA	NA								
macs-myeast_peak_865	NC_001137.3	258055	258055	+	55.2798	NA	NA	NA	NA	NA								
macs-myeast_peak_643	NC_001136.10	1022395	1022395	+	55.0108	NA	NA	NA	NA	NA								
macs-myeast_peak_286	NC_001135.5	68926	68926	+	54.9576	NA	NA	NA	NA	NA								
macs-myeast_peak_1384	NC_001140.6	141451	141451	+	54.7485	NA	NA	NA	NA	NA								
macs-myeast_peak_3223	NC_001148.4	491600	491600	+	54.7138	NA	NA	NA	NA	NA								
macs-myeast_peak_486	NC_001136.10	471748	471748	+	54.6669	NA	NA	NA	NA	NA								
macs-myeast_peak_1544	NC_001141.2	212468	212468	+	54.6669	NA	NA	NA	NA	NA								
macs-myeast_peak_604	NC_001136.10	892434	892434	+	54.5859	NA	NA	NA	NA	NA								
macs-myeast_peak_765	NC_001136.10	1454541	1454541	+	54.5376	NA	NA	NA	NA	NA								
macs-myeast_peak_2208	NC_001144.5	809741	809741	+	54.2344	NA	NA	NA	NA	NA								
macs-myeast_peak_1743	NC_001142.9	521738	521738	+	54.2057	NA	NA	NA	NA	NA								
macs-myeast_peak_433	NC_001136.10	310187	310187	+	54.1704	NA	NA	NA	NA	NA								
macs-myeast_peak_2162	NC_001144.5	658573	658573	+	54.0996	NA	NA	NA	NA	NA								
macs-myeast_peak_1930	NC_001143.9	431365	431365	+	54.0516	NA	NA	NA	NA	NA								
macs-myeast_peak_2002	NC_001144.5	84634	84634	+	54.041	NA	NA	NA	NA	NA								
macs-myeast_peak_881	NC_001137.3	302769	302769	+	53.8819	NA	NA	NA	NA	NA								
macs-myeast_peak_532	NC_001136.10	628591	628591	+	53.8639	NA	NA	NA	NA	NA								
macs-myeast_peak_3263	NC_001148.4	645850	645850	+	53.8313	NA	NA	NA	NA	NA								
macs-myeast_peak_1618	NC_001142.9	75891	75891	+	53.795	NA	NA	NA	NA	NA								
macs-myeast_peak_763	NC_001136.10	1445575	1445575	+	53.7365	NA	NA	NA	NA	NA								
macs-myeast_peak_570	NC_001136.10	769070	769070	+	53.6547	NA	NA	NA	NA	NA								
macs-myeast_peak_1473	NC_001140.6	443771	443771	+	53.4839	NA	NA	NA	NA	NA								
macs-myeast_peak_2173	NC_001144.5	696931	696931	+	53.3677	NA	NA	NA	NA	NA								
macs-myeast_peak_2164	NC_001144.5	665076	665076	+	53.3464	NA	NA	NA	NA	NA								
macs-myeast_peak_58	NC_001134.8	84284	84284	+	53.3071	NA	NA	NA	NA	NA								
macs-myeast_peak_1558	NC_001141.2	257162	257162	+	53.1628	NA	NA	NA	NA	NA								
macs-myeast_peak_969	NC_001138.5	44472	44472	+	52.9708	NA	NA	NA	NA	NA								
macs-myeast_peak_1778	NC_001142.9	633006	633006	+	52.9353	NA	NA	NA	NA	NA								
macs-myeast_peak_1241	NC_001139.9	703375	703375	+	52.8679	NA	NA	NA	NA	NA								
macs-myeast_peak_1735	NC_001142.9	466245	466245	+	52.8653	NA	NA	NA	NA	NA								
macs-myeast_peak_2177	NC_001144.5	710408	710408	+	52.8593	NA	NA	NA	NA	NA								
macs-myeast_peak_2277	NC_001145.3	20493	20493	+	52.586	NA	NA	NA	NA	NA								
macs-myeast_peak_2065	NC_001144.5	296203	296203	+	52.4094	NA	NA	NA	NA	NA								
macs-myeast_peak_1417	NC_001140.6	241603	241603	+	52.3844	NA	NA	NA	NA	NA								
macs-myeast_peak_736	NC_001136.10	1328779	1328779	+	52.1664	NA	NA	NA	NA	NA								
macs-myeast_peak_1451	NC_001140.6	375020	375020	+	51.9812	NA	NA	NA	NA	NA								
macs-myeast_peak_1427	NC_001140.6	283357	283357	+	51.7347	NA	NA	NA	NA	NA								
macs-myeast_peak_1958	NC_001143.9	519316	519316	+	51.6178	NA	NA	NA	NA	NA								
macs-myeast_peak_2748	NC_001146.8	661889	661889	+	51.462	NA	NA	NA	NA	NA								
macs-myeast_peak_3186	NC_001148.4	370923	370923	+	51.3427	NA	NA	NA	NA	NA								
macs-myeast_peak_592	NC_001136.10	842028	842028	+	51.2924	NA	NA	NA	NA	NA								
macs-myeast_peak_108	NC_001134.8	258008	258008	+	51.2924	NA	NA	NA	NA	NA								
macs-myeast_peak_2917	NC_001147.6	493371	493371	+	51.2673	NA	NA	NA	NA	NA								
macs-myeast_peak_2185	NC_001144.5	732468	732468	+	50.8345	NA	NA	NA	NA	NA								
macs-myeast_peak_1271	NC_001139.9	798476	798476	+	50.751	NA	NA	NA	NA	NA								
macs-myeast_peak_2981	NC_001147.6	738272	738272	+	50.6981	NA	NA	NA	NA	NA								
macs-myeast_peak_882	NC_001137.3	303921	303921	+	50.5307	NA	NA	NA	NA	NA								
macs-myeast_peak_439	NC_001136.10	330965	330965	+	50.2408	NA	NA	NA	NA	NA								
macs-myeast_peak_74	NC_001134.8	140320	140320	+	50.1331	NA	NA	NA	NA	NA								
macs-myeast_peak_1663	NC_001142.9	217352	217352	+	49.8571	NA	NA	NA	NA	NA								
macs-myeast_peak_3260	NC_001148.4	639026	639026	+	49.8059	NA	NA	NA	NA	NA								
macs-myeast_peak_1573	NC_001141.2	300080	300080	+	49.6299	NA	NA	NA	NA	NA								
macs-myeast_peak_2430	NC_001145.3	541059	541059	+	49.5715	NA	NA	NA	NA	NA								
macs-myeast_peak_1685	NC_001142.9	294121	294121	+	49.4913	NA	NA	NA	NA	NA								
macs-myeast_peak_173	NC_001134.8	452571	452571	+	49.2153	NA	NA	NA	NA	NA								
macs-myeast_peak_3142	NC_001148.4	214160	214160	+	49.1096	NA	NA	NA	NA	NA								
macs-myeast_peak_257	NC_001134.8	770577	770577	+	49.0795	NA	NA	NA	NA	NA								
macs-myeast_peak_288	NC_001135.5	77978	77978	+	49.0795	NA	NA	NA	NA	NA								
macs-myeast_peak_2919	NC_001147.6	504454	504454	+	48.9871	NA	NA	NA	NA	NA								
macs-myeast_peak_3103	NC_001148.4	85549	85549	+	48.9545	NA	NA	NA	NA	NA								
macs-myeast_peak_2629	NC_001146.8	289324	289324	+	48.7159	NA	NA	NA	NA	NA								
macs-myeast_peak_410	NC_001136.10	227327	227327	+	48.7009	NA	NA	NA	NA	NA								
macs-myeast_peak_2878	NC_001147.6	370884	370884	+	48.5308	NA	NA	NA	NA	NA								
macs-myeast_peak_1758	NC_001142.9	570655	570655	+	48.4939	NA	NA	NA	NA	NA								
macs-myeast_peak_2390	NC_001145.3	388768	388768	+	48.2552	NA	NA	NA	NA	NA								
macs-myeast_peak_2609	NC_001146.8	234265	234265	+	48.2072	NA	NA	NA	NA	NA								
macs-myeast_peak_2976	NC_001147.6	720223	720223	+	48.1965	NA	NA	NA	NA	NA								
macs-myeast_peak_385	NC_001136.10	133367	133367	+	48.0947	NA	NA	NA	NA	NA								
macs-myeast_peak_3174	NC_001148.4	328843	328843	+	47.9844	NA	NA	NA	NA	NA								
macs-myeast_peak_2502	NC_001145.3	789870	789870	+	47.9844	NA	NA	NA	NA	NA								
macs-myeast_peak_1918	NC_001143.9	393399	393399	+	47.9844	NA	NA	NA	NA	NA								
macs-myeast_peak_80	NC_001134.8	164126	164126	+	47.8953	NA	NA	NA	NA	NA								
macs-myeast_peak_547	NC_001136.10	688143	688143	+	47.7923	NA	NA	NA	NA	NA								
macs-myeast_peak_2603	NC_001146.8	217253	217253	+	47.6189	NA	NA	NA	NA	NA								
macs-myeast_peak_2536	NC_001145.3	895500	895500	+	47.5878	NA	NA	NA	NA	NA								
macs-myeast_peak_814	NC_001137.3	100681	100681	+	47.4934	NA	NA	NA	NA	NA								
macs-myeast_peak_874	NC_001137.3	284316	284316	+	47.4484	NA	NA	NA	NA	NA								
macs-myeast_peak_139	NC_001134.8	362858	362858	+	47.4407	NA	NA	NA	NA	NA								
macs-myeast_peak_2977	NC_001147.6	722876	722876	+	47.4009	NA	NA	NA	NA	NA								
macs-myeast_peak_915	NC_001137.3	404417	404417	+	47.3406	NA	NA	NA	NA	NA								
macs-myeast_peak_3264	NC_001148.4	648597	648597	+	47.2858	NA	NA	NA	NA	NA								
macs-myeast_peak_1888	NC_001143.9	309161	309161	+	47.1512	NA	NA	NA	NA	NA								
macs-myeast_peak_1252	NC_001139.9	739913	739913	+	47.0341	NA	NA	NA	NA	NA								
macs-myeast_peak_1198	NC_001139.9	560057	560057	+	46.8986	NA	NA	NA	NA	NA								
macs-myeast_peak_1820	NC_001143.9	100317	100317	+	46.7346	NA	NA	NA	NA	NA								
macs-myeast_peak_3243	NC_001148.4	572656	572656	+	46.731	NA	NA	NA	NA	NA								
macs-myeast_peak_2061	NC_001144.5	281773	281773	+	46.6977	NA	NA	NA	NA	NA								
macs-myeast_peak_1491	NC_001140.6	508911	508911	+	46.6886	NA	NA	NA	NA	NA								
macs-myeast_peak_1582	NC_001141.2	322268	322268	+	46.6264	NA	NA	NA	NA	NA								
macs-myeast_peak_469	NC_001136.10	416961	416961	+	46.3588	NA	NA	NA	NA	NA								
macs-myeast_peak_3063	NC_001147.6	989783	989783	+	46.3588	NA	NA	NA	NA	NA								
macs-myeast_peak_3338	NC_001148.4	911237	911237	+	46.3588	NA	NA	NA	NA	NA								
macs-myeast_peak_3116	NC_001148.4	121721	121721	+	46.318	NA	NA	NA	NA	NA								
macs-myeast_peak_1966	NC_001143.9	554674	554674	+	46.3045	NA	NA	NA	NA	NA								
macs-myeast_peak_1377	NC_001140.6	115926	115926	+	46.2664	NA	NA	NA	NA	NA								
macs-myeast_peak_2001	NC_001144.5	81371	81371	+	46.1895	NA	NA	NA	NA	NA								
macs-myeast_peak_507	NC_001136.10	550675	550675	+	46.1713	NA	NA	NA	NA	NA								
macs-myeast_peak_3037	NC_001147.6	904669	904669	+	46.1665	NA	NA	NA	NA	NA								
macs-myeast_peak_682	NC_001136.10	1164730	1164730	+	45.8212	NA	NA	NA	NA	NA								
macs-myeast_peak_3120	NC_001148.4	135445	135445	+	45.7711	NA	NA	NA	NA	NA								
macs-myeast_peak_1892	NC_001143.9	317548	317548	+	45.727	NA	NA	NA	NA	NA								
macs-myeast_peak_146	NC_001134.8	380330	380330	+	45.6598	NA	NA	NA	NA	NA								
macs-myeast_peak_2186	NC_001144.5	737609	737609	+	45.6312	NA	NA	NA	NA	NA								
macs-myeast_peak_2985	NC_001147.6	757865	757865	+	45.5779	NA	NA	NA	NA	NA								
macs-myeast_peak_1283	NC_001139.9	836734	836734	+	45.4592	NA	NA	NA	NA	NA								
macs-myeast_peak_1331	NC_001139.9	1000820	1000820	+	45.2855	NA	NA	NA	NA	NA								
macs-myeast_peak_2900	NC_001147.6	427357	427357	+	45.2625	NA	NA	NA	NA	NA								
macs-myeast_peak_1734	NC_001142.9	461644	461644	+	45.144	NA	NA	NA	NA	NA								
macs-myeast_peak_2403	NC_001145.3	424956	424956	+	45.0051	NA	NA	NA	NA	NA								
macs-myeast_peak_2791	NC_001147.6	74133	74133	+	44.99	NA	NA	NA	NA	NA								
macs-myeast_peak_211	NC_001134.8	581451	581451	+	44.9784	NA	NA	NA	NA	NA								
macs-myeast_peak_790	NC_001137.3	33700	33700	+	44.7518	NA	NA	NA	NA	NA								
macs-myeast_peak_603	NC_001136.10	887167	887167	+	44.7518	NA	NA	NA	NA	NA								
macs-myeast_peak_622	NC_001136.10	952709	952709	+	44.6713	NA	NA	NA	NA	NA								
macs-myeast_peak_3033	NC_001147.6	891563	891563	+	44.5976	NA	NA	NA	NA	NA								
macs-myeast_peak_3245	NC_001148.4	581253	581253	+	44.5582	NA	NA	NA	NA	NA								
macs-myeast_peak_925	NC_001137.3	432438	432438	+	44.5344	NA	NA	NA	NA	NA								
macs-myeast_peak_3234	NC_001148.4	529611	529611	+	44.5338	NA	NA	NA	NA	NA								
macs-myeast_peak_898	NC_001137.3	349451	349451	+	44.4029	NA	NA	NA	NA	NA								
macs-myeast_peak_285	NC_001135.5	68387	68387	+	44.3922	NA	NA	NA	NA	NA								
macs-myeast_peak_2749	NC_001146.8	662710	662710	+	44.2092	NA	NA	NA	NA	NA								
macs-myeast_peak_572	NC_001136.10	770307	770307	+	44.1995	NA	NA	NA	NA	NA								
macs-myeast_peak_3138	NC_001148.4	202577	202577	+	44.1733	NA	NA	NA	NA	NA								
macs-myeast_peak_1048	NC_001139.9	74233	74233	+	44.1288	NA	NA	NA	NA	NA								
macs-myeast_peak_1928	NC_001143.9	426196	426196	+	43.9351	NA	NA	NA	NA	NA								
macs-myeast_peak_21	NC_001133.9	108659	108659	+	43.8512	NA	NA	NA	NA	NA								
macs-myeast_peak_2135	NC_001144.5	568477	568477	+	43.811	NA	NA	NA	NA	NA								
macs-myeast_peak_2123	NC_001144.5	539648	539648	+	43.7776	NA	NA	NA	NA	NA								
macs-myeast_peak_2139	NC_001144.5	585845	585845	+	43.7153	NA	NA	NA	NA	NA								
macs-myeast_peak_69	NC_001134.8	117446	117446	+	43.7065	NA	NA	NA	NA	NA								
macs-myeast_peak_703	NC_001136.10	1222424	1222424	+	43.6907	NA	NA	NA	NA	NA								
macs-myeast_peak_1844	NC_001143.9	174153	174153	+	43.1424	NA	NA	NA	NA	NA								
macs-myeast_peak_2568	NC_001146.8	87782	87782	+	43.001	NA	NA	NA	NA	NA								
macs-myeast_peak_2674	NC_001146.8	418521	418521	+	42.9062	NA	NA	NA	NA	NA								
macs-myeast_peak_3069	NC_001147.6	1011072	1011072	+	42.8269	NA	NA	NA	NA	NA								
macs-myeast_peak_3276	NC_001148.4	679586	679586	+	42.799	NA	NA	NA	NA	NA								
macs-myeast_peak_3011	NC_001147.6	830761	830761	+	42.7224	NA	NA	NA	NA	NA								
macs-myeast_peak_2911	NC_001147.6	472697	472697	+	42.6681	NA	NA	NA	NA	NA								
macs-myeast_peak_2175	NC_001144.5	704116	704116	+	42.476	NA	NA	NA	NA	NA								
macs-myeast_peak_1162	NC_001139.9	443103	443103	+	42.4709	NA	NA	NA	NA	NA								
macs-myeast_peak_2356	NC_001145.3	272122	272122	+	42.3968	NA	NA	NA	NA	NA								
macs-myeast_peak_1899	NC_001143.9	338834	338834	+	42.2953	NA	NA	NA	NA	NA								
macs-myeast_peak_1456	NC_001140.6	385213	385213	+	42.1584	NA	NA	NA	NA	NA								
macs-myeast_peak_3091	NC_001148.4	46568	46568	+	42.1366	NA	NA	NA	NA	NA								
macs-myeast_peak_1148	NC_001139.9	401371	401371	+	42.1156	NA	NA	NA	NA	NA								
macs-myeast_peak_2532	NC_001145.3	880411	880411	+	42.1156	NA	NA	NA	NA	NA								
macs-myeast_peak_1597	NC_001141.2	382124	382124	+	42.0931	NA	NA	NA	NA	NA								
